block_id,iK,idF,K,F,F_hopf,dF_offset,ok,label,meanV,stdV,tstd,maxV,area_frac,npeaks,seconds
0,0,30,0.006,0.0007446567188904616,0.0005546567188904616,0.00019,1,2,0.1031905876681572,4.163336342344337e-17,5.551115123125783e-17,0.1031905876681572,1,9604,10.1146
0,0,31,0.006,0.0007776567188904616,0.0005546567188904616,0.000223,1,2,0.1075045786820201,4.152358416625565e-17,0,0.1075045786820201,1,8814,10.1686
0,0,32,0.006,0.0008106567188904617,0.0005546567188904616,0.000256,1,2,0.1117751187752772,2.5014688463609e-17,4.163336342344337e-17,0.1117751187752772,1,9310,10.1374
0,0,33,0.006,0.0008436567188904617,0.0005546567188904616,0.0002890000000000001,1,2,0.1160030071665467,2.837659792413994e-17,4.163336342344337e-17,0.1160030071665467,1,9412,10.1487
0,0,34,0.006,0.0008766567188904618,0.0005546567188904616,0.0003220000000000001,1,2,0.1201889993929989,2.865620368590071e-17,4.163336342344337e-17,0.1201889993929989,1,9306,10.1478
0,0,35,0.006,0.0009096567188904616,0.0005546567188904616,0.000355,1,2,0.1243338140112109,2.750534131317396e-17,1.387778780781446e-17,0.1243338140112109,1,9312,10.1738
0,0,36,0.006,0.0009426567188904616,0.0005546567188904616,0.000388,1,2,0.1284381378013222,4.597885145754493e-17,2.775557561562891e-17,0.1284381378013223,1,7980,10.1402
0,0,37,0.006,0.0009756567188904617,0.0005546567188904616,0.000421,1,2,0.132502629863077,8.740207403986612e-16,2.775557561562891e-17,0.1325026298630789,1,2890,10.1569
0,0,38,0.006,0.001008656718890462,0.0005546567188904616,0.0004540000000000001,1,2,0.1365279248805313,1.495770605820063e-16,0,0.1365279248805316,1,5718,10.1439
0,0,39,0.006,0.001041656718890462,0.0005546567188904616,0.0004870000000000001,1,2,0.1405146357554043,1.326995202234031e-16,0,0.1405146357554045,1,5668,10.1235
0,0,40,0.006,0.001074656718890462,0.0005546567188904616,0.00052,1,2,0.1444633557555608,1.34553007581465e-16,0,0.1444633557555612,1,5270,10.1658
0,0,41,0.006,0.001107656718890462,0.0005546567188904616,0.000553,1,2,0.1483746602870029,2.105636824367675e-16,5.551115123125783e-17,0.1483746602870032,1,5116,10.1622
0,0,42,0.006,0.001140656718890462,0.0005546567188904616,0.000586,1,2,0.1522491083708317,3.416257002445219e-16,0,0.1522491083708334,1,5670,10.1945
0,0,43,0.006,0.001173656718890462,0.0005546567188904616,0.0006190000000000001,1,2,0.1560872438865817,1.328422559610718e-16,5.551115123125783e-17,0.156087243886582,1,4342,10.1519
0,0,44,0.006,0.001206656718890462,0.0005546567188904616,0.0006520000000000001,1,2,0.1598895966291516,1.206081164696782e-16,8.326672684688674e-17,0.1598895966291518,1,5934,10.1686
0,0,45,0.006,0.001239656718890462,0.0005546567188904616,0.0006850000000000002,1,2,0.1636566832155483,3.836378834345183e-16,8.326672684688674e-17,0.1636566832155489,1,3180,10.1602
0,0,46,0.006,0.001272656718890462,0.0005546567188904616,0.000718,1,2,0.1673890078697521,1.474926169563541e-16,2.775557561562891e-17,0.1673890078697525,1,5466,10.1886
0,0,47,0.006,0.001305656718890462,0.0005546567188904616,0.000751,1,2,0.1710870631079092,1.828753354017306e-16,2.775557561562891e-17,0.1710870631079094,1,5740,10.1621
0,0,48,0.006,0.001338656718890462,0.0005546567188904616,0.0007840000000000001,1,2,0.1747513303413182,4.555639570422134e-16,5.551115123125783e-17,0.1747513303413192,1,5568,10.1739
0,0,49,0.006,0.001371656718890462,0.0005546567188904616,0.0008170000000000001,1,2,0.1783822804112243,1.041082005868373e-16,5.551115123125783e-17,0.1783822804112246,1,6164,10.1998
0,0,50,0.006,0.001404656718890462,0.0005546567188904616,0.0008500000000000002,1,2,0.1819803740666061,2.743896608495849e-16,5.551115123125783e-17,0.1819803740666068,1,4138,10.1544
