K,F,F_Hopf,DeltaF_Ffront_minus_FHopf,iK
0.02939571428571429,0.008418821307514458,0.008278321307514457,0.00014050000000000173,309
0.02947142857142857,0.008459223356727365,0.008318723356727377,0.00014049999999998786,310
0.02954714285714286,0.00849974513424736,0.008359245134247358,0.00014050000000000173,311
0.02962285714285715,0.008540386948600952,0.008399886948600978,0.00014049999999997398,312
0.02969857142857143,0.008581149110261047,0.008440649110261045,0.00014050000000000173,313
0.02977428571428571,0.008622031931660577,0.008481531931660576,0.00014050000000000173,314
0.02985,0.008663035727206753,0.008522535727206751,0.00014050000000000173,315
0.02992571428571428,0.008737160813295057,0.008563660813295078,0.00017349999999997923,316
0.03000142857142857,0.008778407508323649,0.008604907508323656,0.0001734999999999931,317
0.03007714285714286,0.008819776132707832,0.008646276132707825,0.00017350000000000698,318
0.03015285714285714,0.008861267008894683,0.008687767008894683,0.00017350000000000004,319
0.03022857142857143,0.008902880461377945,0.008729380461377945,0.00017350000000000004,320
0.03030428571428571,0.008944616816712943,0.008771116816712922,0.00017350000000002086,321
0.03038,0.008986476403531743,0.008812976403531736,0.00017350000000000698,322
0.03045571428571429,0.009028459552558488,0.008854959552558508,0.00017349999999997923,323
0.03053142857142857,0.009070566596624939,0.008897066596624939,0.00017350000000000004,324
0.03060714285714285,0.009112797870686085,0.00893929787068607,0.00017350000000001392,325
0.03068285714285714,0.009155153711836006,0.008981653711835992,0.00017350000000001392,326
0.03075857142857143,0.009197634459323922,0.009024134459323936,0.00017349999999998617,327
0.03083428571428572,0.009240240454570461,0.009066740454570447,0.00017350000000001392,328
0.03091,0.009282972041183925,0.009109472041183925,0.00017350000000000004,329
0.03098571428571428,0.009325829564976962,0.009152329564976962,0.00017350000000000004,330
0.03106142857142857,0.00936881337398339,0.009195313373983376,0.00017350000000001392,331
0.03113714285714286,0.00941192381847502,0.009238423818475033,0.00017349999999998617,332
0.03121285714285714,0.009455161250978963,0.009281661250978963,0.00017350000000000004,333
0.03128857142857143,0.009498526026294848,0.009325026026294848,0.00017350000000000004,334
0.03136428571428571,0.009542018501512449,0.009368518501512449,0.00017350000000000004,335
0.03144,0.00958563903602952,0.00941213903602952,0.00017350000000000004,336
0.03151571428571429,0.009629387991569552,0.009455887991569559,0.0001734999999999931,337
0.03159142857142857,0.009673265732200093,0.009499765732200093,0.00017350000000000004,338
0.03166714285714286,0.009750272624351096,0.009543772624351098,0.00020649999999999835,339
0.03174285714285714,0.009761409036833466,0.009587909036833465,0.00017350000000000004,340
0.03181857142857143,0.009805675340857828,0.009632175340857835,0.0001734999999999931,341
0.03189428571428572,0.009883071910053644,0.00967657191005366,0.00020649999999998447,342
0.03197,0.009894599120488394,0.009721099120488394,0.00017350000000000004,343
0.03204571428571429,0.009972257350686992,0.009765757350686993,0.00020649999999999835,344
0.03212142857142857,0.01001704698165154,0.009810546981651541,0.00020649999999999835,345
0.03219714285714285,0.010028968396881159,0.009855468396881166,0.0001734999999999931,346
