mode_index,m,n,q,q2,branch_id,root_id,kind_id,source_id_0lambda_1trace,n_contour_segments,Z_min,Z_max,Z_span,zero_fraction_absZ_le_tol,skipped_flag
206,10,12,0.24627678704862097,0.060652255838991795,1,1,1,0,1,-0.20131627976270944,0.11753435328088374,0.31885063304359318,0,0
206,10,12,0.24627678704862097,0.060652255838991795,1,1,3,1,1,-1.0144231146688667,0.069333321876546339,1.0837564365454131,0,0
206,10,12,0.24627678704862097,0.060652255838991795,1,-1,1,0,4,-1.0095048674946181,0.0047646686627646623,1.0142695361573828,0,0
206,10,12,0.24627678704862097,0.060652255838991795,1,-1,3,1,1,-1.0144231146688667,0.069333321876546339,1.0837564365454131,0,0
206,10,12,0.24627678704862097,0.060652255838991795,-1,1,1,0,1,-0.004798811554510939,0.11753435328088374,0.12233316483539468,0,0
206,10,12,0.24627678704862097,0.060652255838991795,-1,1,3,1,1,-0.056425494063268342,0.069333321876546339,0.12575881593981469,0,0
206,10,12,0.24627678704862097,0.060652255838991795,-1,-1,1,0,0,-0.11002456949108338,-0.0097043609342386816,0.1003202085568447,0,2
206,10,12,0.24627678704862097,0.060652255838991795,-1,-1,3,1,1,-0.056425494063268342,0.069333321876546339,0.12575881593981469,0,0
207,12,10,0.24627678704862097,0.060652255838991795,1,1,1,0,1,-0.20131627976270944,0.11753435328088374,0.31885063304359318,0,0
207,12,10,0.24627678704862097,0.060652255838991795,1,1,3,1,1,-1.0144231146688667,0.069333321876546339,1.0837564365454131,0,0
207,12,10,0.24627678704862097,0.060652255838991795,1,-1,1,0,4,-1.0095048674946181,0.0047646686627646623,1.0142695361573828,0,0
207,12,10,0.24627678704862097,0.060652255838991795,1,-1,3,1,1,-1.0144231146688667,0.069333321876546339,1.0837564365454131,0,0
207,12,10,0.24627678704862097,0.060652255838991795,-1,1,1,0,1,-0.004798811554510939,0.11753435328088374,0.12233316483539468,0,0
207,12,10,0.24627678704862097,0.060652255838991795,-1,1,3,1,1,-0.056425494063268342,0.069333321876546339,0.12575881593981469,0,0
207,12,10,0.24627678704862097,0.060652255838991795,-1,-1,1,0,0,-0.11002456949108338,-0.0097043609342386816,0.1003202085568447,0,2
207,12,10,0.24627678704862097,0.060652255838991795,-1,-1,3,1,1,-0.056425494063268342,0.069333321876546339,0.12575881593981469,0,0
208,7,14,0.24667683023477741,0.060849458574677197,1,1,1,0,1,-0.20133994409099168,0.11751784303009673,0.31885778712108842,0,0
208,7,14,0.24667683023477741,0.060849458574677197,1,1,3,1,1,-1.0144704433254312,0.069285993219981856,1.0837564365454131,0,0
208,7,14,0.24667683023477741,0.060849458574677197,1,-1,1,0,4,-1.0095364220174634,0.004741004334482414,1.0142774263519458,0,0
208,7,14,0.24667683023477741,0.060849458574677197,1,-1,3,1,1,-1.0144704433254312,0.069285993219981856,1.0837564365454131,0,0
208,7,14,0.24667683023477741,0.060849458574677197,-1,1,1,0,1,-0.0048145877733657711,0.11751784303009673,0.1223324308034625,0,0
208,7,14,0.24667683023477741,0.060849458574677197,-1,1,3,1,1,-0.056472822719832838,0.069285993219981856,0.12575881593981469,0,0
